x,y
8.89,5.99
13.340000000000002,5.99
-0.05999999999999961,5.94
4.790000000000001,5.94
8.790000000000001,5.94
8.840000000000002,5.94
13.390000000000002,5.94
-0.10999999999999943,5.890000000000001
4.840000000000001,5.890000000000001
8.74,5.890000000000001
8.790000000000001,5.890000000000001
13.390000000000002,5.890000000000001
-0.10999999999999943,5.840000000000001
4.890000000000001,5.840000000000001
8.690000000000001,5.840000000000001
8.74,5.840000000000001
13.44,5.840000000000001
-0.10999999999999943,5.790000000000001
4.94,5.790000000000001
8.64,5.790000000000001
8.690000000000001,5.790000000000001
13.44,5.790000000000001
-0.10999999999999943,5.74
4.99,5.74
8.590000000000002,5.74
8.64,5.74
13.49,5.74
-0.10999999999999943,5.69
5.040000000000001,5.69
8.540000000000001,5.69
8.590000000000002,5.69
13.540000000000001,5.69
-0.10999999999999943,5.640000000000001
5.090000000000001,5.640000000000001
8.49,5.640000000000001
8.540000000000001,5.640000000000001
13.540000000000001,5.640000000000001
-0.10999999999999943,5.590000000000001
5.140000000000001,5.590000000000001
8.440000000000001,5.590000000000001
8.49,5.590000000000001
13.590000000000002,5.590000000000001
-0.10999999999999943,5.540000000000001
5.19,5.540000000000001
8.39,5.540000000000001
8.440000000000001,5.540000000000001
13.590000000000002,5.540000000000001
-0.10999999999999943,5.49
5.24,5.49
8.340000000000002,5.49
8.39,5.49
13.640000000000002,5.49
-0.10999999999999943,5.44
5.290000000000001,5.44
8.290000000000001,5.44
8.340000000000002,5.44
13.640000000000002,5.44
-0.10999999999999943,5.390000000000001
5.34,5.390000000000001
8.24,5.390000000000001
8.290000000000001,5.390000000000001
13.69,5.390000000000001
-0.1599999999999997,5.340000000000001
5.390000000000001,5.340000000000001
8.190000000000001,5.340000000000001
8.24,5.340000000000001
13.69,5.340000000000001
-0.1599999999999997,5.290000000000001
5.440000000000001,5.290000000000001
8.14,5.290000000000001
8.190000000000001,5.290000000000001
13.74,5.290000000000001
-0.1599999999999997,5.24
5.49,5.24
8.090000000000002,5.24
8.14,5.24
13.74,5.24
-0.1599999999999997,5.19
5.540000000000001,5.19
8.040000000000001,5.19
8.090000000000002,5.19
13.74,5.19
-0.1599999999999997,5.140000000000001
5.59,5.140000000000001
7.99,5.140000000000001
8.040000000000001,5.140000000000001
13.790000000000001,5.140000000000001
-0.1599999999999997,5.090000000000001
5.640000000000001,5.090000000000001
7.940000000000001,5.090000000000001
7.99,5.090000000000001
13.790000000000001,5.090000000000001
-0.1599999999999997,5.040000000000001
5.690000000000001,5.040000000000001
7.890000000000001,5.040000000000001
7.940000000000001,5.040000000000001
13.790000000000001,5.040000000000001
-0.1599999999999997,4.99
5.74,4.99
7.840000000000002,4.99
7.890000000000001,4.99
13.840000000000002,4.99
-0.1599999999999997,4.94
5.790000000000001,4.94
7.790000000000001,4.94
7.840000000000002,4.94
13.840000000000002,4.94
-0.1599999999999997,4.890000000000001
5.84,4.890000000000001
5.890000000000001,4.890000000000001
5.940000000000001,4.890000000000001
5.99,4.890000000000001
6.040000000000001,4.890000000000001
6.09,4.890000000000001
6.140000000000001,4.890000000000001
6.190000000000001,4.890000000000001
6.24,4.890000000000001
6.290000000000001,4.890000000000001
6.34,4.890000000000001
6.390000000000001,4.890000000000001
6.440000000000001,4.890000000000001
6.49,4.890000000000001
6.540000000000001,4.890000000000001
6.59,4.890000000000001
6.640000000000001,4.890000000000001
6.690000000000001,4.890000000000001
6.74,4.890000000000001
6.790000000000001,4.890000000000001
6.840000000000002,4.890000000000001
6.890000000000001,4.890000000000001
6.940000000000001,4.890000000000001
6.99,4.890000000000001
7.040000000000001,4.890000000000001
7.090000000000002,4.890000000000001
7.140000000000001,4.890000000000001
7.190000000000001,4.890000000000001
7.24,4.890000000000001
7.290000000000001,4.890000000000001
7.340000000000002,4.890000000000001
7.390000000000001,4.890000000000001
7.440000000000001,4.890000000000001
7.49,4.890000000000001
7.540000000000001,4.890000000000001
7.590000000000002,4.890000000000001
7.640000000000001,4.890000000000001
7.690000000000001,4.890000000000001
7.74,4.890000000000001
7.790000000000001,4.890000000000001
13.840000000000002,4.890000000000001
-0.1599999999999997,4.840000000000001
13.840000000000002,4.840000000000001
-0.1599999999999997,4.790000000000001
13.840000000000002,4.790000000000001
-0.1599999999999997,4.74
13.840000000000002,4.74
-0.20999999999999952,4.69
13.840000000000002,4.69
-0.20999999999999952,4.640000000000001
13.840000000000002,4.640000000000001
-0.20999999999999952,4.590000000000001
13.840000000000002,4.590000000000001
-0.20999999999999952,4.540000000000001
13.840000000000002,4.540000000000001
-0.20999999999999952,4.49
13.840000000000002,4.49
-0.20999999999999952,4.44
13.840000000000002,4.44
-0.20999999999999952,4.390000000000001
13.840000000000002,4.390000000000001
-0.20999999999999952,4.340000000000001
13.840000000000002,4.340000000000001
-0.20999999999999952,4.290000000000001
13.840000000000002,4.290000000000001
-0.20999999999999952,4.24
13.840000000000002,4.24
-0.20999999999999952,4.19
13.840000000000002,4.19
-0.20999999999999952,4.140000000000001
13.840000000000002,4.140000000000001
-0.20999999999999952,4.090000000000001
13.840000000000002,4.090000000000001
-0.20999999999999952,4.040000000000001
13.840000000000002,4.040000000000001
-0.2599999999999998,3.99
13.840000000000002,3.99
-0.2599999999999998,3.9400000000000004
13.840000000000002,3.9400000000000004
-0.2599999999999998,3.8900000000000006
13.840000000000002,3.8900000000000006
-0.2599999999999998,3.8400000000000007
13.840000000000002,3.8400000000000007
-0.2599999999999998,3.790000000000001
13.840000000000002,3.790000000000001
-0.2599999999999998,3.74
13.840000000000002,3.74
-0.2599999999999998,3.6900000000000004
13.840000000000002,3.6900000000000004
-0.2599999999999998,3.6400000000000006
13.840000000000002,3.6400000000000006
-0.2599999999999998,3.5900000000000007
13.840000000000002,3.5900000000000007
-0.2599999999999998,3.540000000000001
13.840000000000002,3.540000000000001
-0.2599999999999998,3.49
13.840000000000002,3.49
-0.2599999999999998,3.4400000000000004
13.840000000000002,3.4400000000000004
-0.2599999999999998,3.3900000000000006
13.840000000000002,3.3900000000000006
-0.2599999999999998,3.3400000000000007
13.840000000000002,3.3400000000000007
-0.2599999999999998,3.290000000000001
13.840000000000002,3.290000000000001
-0.2599999999999998,3.24
13.840000000000002,3.24
-0.2599999999999998,3.1900000000000004
13.840000000000002,3.1900000000000004
-0.3099999999999996,3.1400000000000006
13.840000000000002,3.1400000000000006
-0.3099999999999996,3.0900000000000007
13.840000000000002,3.0900000000000007
-0.3099999999999996,3.04
13.840000000000002,3.04
-0.3099999999999996,2.99
13.840000000000002,2.99
-0.3099999999999996,2.9400000000000004
13.840000000000002,2.9400000000000004
-0.3099999999999996,2.8900000000000006
13.840000000000002,2.8900000000000006
-0.3099999999999996,2.8400000000000007
13.840000000000002,2.8400000000000007
-0.3099999999999996,2.79
13.840000000000002,2.79
-0.3099999999999996,2.74
13.840000000000002,2.74
-0.3099999999999996,2.6900000000000004
13.840000000000002,2.6900000000000004
-0.3099999999999996,2.6400000000000006
13.840000000000002,2.6400000000000006
-0.3099999999999996,2.5900000000000007
13.840000000000002,2.5900000000000007
-0.3099999999999996,2.54
13.840000000000002,2.54
-0.3099999999999996,2.49
13.840000000000002,2.49
-0.3099999999999996,2.4400000000000004
13.840000000000002,2.4400000000000004
-0.3099999999999996,2.3900000000000006
13.840000000000002,2.3900000000000006
-0.3099999999999996,2.34
13.840000000000002,2.34
-0.3099999999999996,2.29
13.840000000000002,2.29
-0.3099999999999996,2.24
13.840000000000002,2.24
-0.3099999999999996,2.1900000000000004
13.840000000000002,2.1900000000000004
-0.3099999999999996,2.1400000000000006
13.840000000000002,2.1400000000000006
-0.3099999999999996,2.09
13.840000000000002,2.09
-0.3099999999999996,2.04
13.840000000000002,2.04
-0.3099999999999996,1.99
13.840000000000002,1.99
-0.3099999999999996,1.9400000000000002
13.840000000000002,1.9400000000000002
-0.3099999999999996,1.8900000000000003
13.840000000000002,1.8900000000000003
-0.3099999999999996,1.84
13.840000000000002,1.84
-0.3099999999999996,1.7900000000000003
13.840000000000002,1.7900000000000003
-0.2599999999999998,1.74
13.840000000000002,1.74
-0.2599999999999998,1.6900000000000002
13.840000000000002,1.6900000000000002
-0.2599999999999998,1.6400000000000003
13.840000000000002,1.6400000000000003
-0.20999999999999952,1.59
13.840000000000002,1.59
-0.20999999999999952,1.5400000000000003
13.840000000000002,1.5400000000000003
-0.20999999999999952,1.49
13.840000000000002,1.49
-0.20999999999999952,1.4400000000000002
13.840000000000002,1.4400000000000002
-0.1599999999999997,1.3900000000000003
13.840000000000002,1.3900000000000003
-0.1599999999999997,1.34
13.840000000000002,1.34
-0.1599999999999997,1.2900000000000003
13.840000000000002,1.2900000000000003
-0.10999999999999943,1.24
13.840000000000002,1.24
-0.10999999999999943,1.1900000000000002
4.69,1.1900000000000002
4.74,1.1900000000000002
4.790000000000001,1.1900000000000002
4.840000000000001,1.1900000000000002
4.890000000000001,1.1900000000000002
4.94,1.1900000000000002
4.99,1.1900000000000002
5.040000000000001,1.1900000000000002
5.090000000000001,1.1900000000000002
5.140000000000001,1.1900000000000002
5.19,1.1900000000000002
5.24,1.1900000000000002
5.290000000000001,1.1900000000000002
5.34,1.1900000000000002
5.390000000000001,1.1900000000000002
5.440000000000001,1.1900000000000002
5.49,1.1900000000000002
5.540000000000001,1.1900000000000002
5.59,1.1900000000000002
5.640000000000001,1.1900000000000002
5.690000000000001,1.1900000000000002
5.74,1.1900000000000002
5.790000000000001,1.1900000000000002
5.84,1.1900000000000002
5.890000000000001,1.1900000000000002
5.940000000000001,1.1900000000000002
5.99,1.1900000000000002
6.040000000000001,1.1900000000000002
6.09,1.1900000000000002
6.140000000000001,1.1900000000000002
6.190000000000001,1.1900000000000002
6.24,1.1900000000000002
6.290000000000001,1.1900000000000002
6.34,1.1900000000000002
6.390000000000001,1.1900000000000002
6.440000000000001,1.1900000000000002
6.49,1.1900000000000002
6.540000000000001,1.1900000000000002
6.59,1.1900000000000002
6.640000000000001,1.1900000000000002
6.690000000000001,1.1900000000000002
6.74,1.1900000000000002
6.790000000000001,1.1900000000000002
6.840000000000002,1.1900000000000002
6.890000000000001,1.1900000000000002
6.940000000000001,1.1900000000000002
6.99,1.1900000000000002
7.040000000000001,1.1900000000000002
7.090000000000002,1.1900000000000002
7.140000000000001,1.1900000000000002
7.190000000000001,1.1900000000000002
7.24,1.1900000000000002
7.290000000000001,1.1900000000000002
7.340000000000002,1.1900000000000002
7.390000000000001,1.1900000000000002
7.440000000000001,1.1900000000000002
7.49,1.1900000000000002
7.540000000000001,1.1900000000000002
7.590000000000002,1.1900000000000002
7.640000000000001,1.1900000000000002
7.690000000000001,1.1900000000000002
7.74,1.1900000000000002
7.790000000000001,1.1900000000000002
7.840000000000002,1.1900000000000002
7.890000000000001,1.1900000000000002
7.940000000000001,1.1900000000000002
7.99,1.1900000000000002
8.040000000000001,1.1900000000000002
8.090000000000002,1.1900000000000002
8.14,1.1900000000000002
8.190000000000001,1.1900000000000002
8.24,1.1900000000000002
8.290000000000001,1.1900000000000002
8.340000000000002,1.1900000000000002
8.39,1.1900000000000002
8.440000000000001,1.1900000000000002
8.49,1.1900000000000002
8.540000000000001,1.1900000000000002
8.590000000000002,1.1900000000000002
8.64,1.1900000000000002
8.690000000000001,1.1900000000000002
8.74,1.1900000000000002
8.790000000000001,1.1900000000000002
8.840000000000002,1.1900000000000002
13.840000000000002,1.1900000000000002
-0.05999999999999961,1.1400000000000003
4.640000000000001,1.1400000000000003
4.69,1.1400000000000003
8.89,1.1400000000000003
13.840000000000002,1.1400000000000003
-0.05999999999999961,1.09
4.590000000000001,1.09
4.640000000000001,1.09
8.940000000000001,1.09
13.840000000000002,1.09
-0.05999999999999961,1.0400000000000003
4.540000000000001,1.0400000000000003
4.590000000000001,1.0400000000000003
8.99,1.0400000000000003
13.840000000000002,1.0400000000000003
-0.009999999999999787,0.99
4.49,0.99
4.540000000000001,0.99
9.040000000000001,0.99
13.840000000000002,0.99
-0.009999999999999787,0.9400000000000002
4.44,0.9400000000000002
4.49,0.9400000000000002
9.090000000000002,0.9400000000000002
13.840000000000002,0.9400000000000002
0.04000000000000048,0.8900000000000003
4.390000000000001,0.8900000000000003
4.44,0.8900000000000003
9.14,0.8900000000000003
13.840000000000002,0.8900000000000003
0.04000000000000048,0.8400000000000001
4.340000000000001,0.8400000000000001
4.390000000000001,0.8400000000000001
9.190000000000001,0.8400000000000001
13.790000000000001,0.8400000000000001
0.0900000000000003,0.7900000000000003
4.290000000000001,0.7900000000000003
4.340000000000001,0.7900000000000003
9.24,0.7900000000000003
13.74,0.7900000000000003
13.790000000000001,0.7900000000000003
0.0900000000000003,0.74
4.24,0.74
4.290000000000001,0.74
9.290000000000001,0.74
13.69,0.74
13.74,0.74
0.14000000000000057,0.6900000000000002
4.19,0.6900000000000002
4.24,0.6900000000000002
9.340000000000002,0.6900000000000002
13.640000000000002,0.6900000000000002
13.69,0.6900000000000002
0.14000000000000057,0.6399999999999999
0.1900000000000004,0.6399999999999999
4.090000000000001,0.6399999999999999
4.140000000000001,0.6399999999999999
9.39,0.6399999999999999
13.590000000000002,0.6399999999999999
13.640000000000002,0.6399999999999999
0.2400000000000002,0.5900000000000001
0.2900000000000005,0.5900000000000001
0.3400000000000003,0.5900000000000001
4.040000000000001,0.5900000000000001
4.090000000000001,0.5900000000000001
9.440000000000001,0.5900000000000001
13.540000000000001,0.5900000000000001
13.590000000000002,0.5900000000000001
0.39000000000000057,0.5400000000000003
0.4400000000000004,0.5400000000000003
0.4900000000000002,0.5400000000000003
0.5400000000000005,0.5400000000000003
0.5900000000000003,0.5400000000000003
0.6400000000000006,0.5400000000000003
0.6900000000000004,0.5400000000000003
0.7400000000000002,0.5400000000000003
0.7900000000000005,0.5400000000000003
0.8400000000000003,0.5400000000000003
0.8900000000000006,0.5400000000000003
0.9400000000000004,0.5400000000000003
0.9900000000000002,0.5400000000000003
1.0400000000000005,0.5400000000000003
1.0900000000000003,0.5400000000000003
1.1400000000000006,0.5400000000000003
1.1900000000000004,0.5400000000000003
1.2400000000000002,0.5400000000000003
1.29,0.5400000000000003
1.3400000000000007,0.5400000000000003
1.3900000000000006,0.5400000000000003
1.4400000000000004,0.5400000000000003
1.4900000000000002,0.5400000000000003
1.54,0.5400000000000003
1.5900000000000007,0.5400000000000003
1.6400000000000006,0.5400000000000003
1.6900000000000004,0.5400000000000003
1.7400000000000002,0.5400000000000003
1.79,0.5400000000000003
1.8400000000000007,0.5400000000000003
1.8900000000000006,0.5400000000000003
1.9400000000000004,0.5400000000000003
1.9900000000000002,0.5400000000000003
2.040000000000001,0.5400000000000003
2.0900000000000007,0.5400000000000003
2.1400000000000006,0.5400000000000003
2.1900000000000004,0.5400000000000003
2.24,0.5400000000000003
2.290000000000001,0.5400000000000003
2.3400000000000007,0.5400000000000003
2.3900000000000006,0.5400000000000003
2.4400000000000004,0.5400000000000003
2.49,0.5400000000000003
2.540000000000001,0.5400000000000003
2.5900000000000007,0.5400000000000003
2.6400000000000006,0.5400000000000003
2.6900000000000004,0.5400000000000003
2.74,0.5400000000000003
2.790000000000001,0.5400000000000003
2.8400000000000007,0.5400000000000003
2.8900000000000006,0.5400000000000003
2.9400000000000004,0.5400000000000003
2.99,0.5400000000000003
3.040000000000001,0.5400000000000003
3.0900000000000007,0.5400000000000003
3.1400000000000006,0.5400000000000003
3.1900000000000004,0.5400000000000003
3.24,0.5400000000000003
3.290000000000001,0.5400000000000003
3.3400000000000007,0.5400000000000003
3.3900000000000006,0.5400000000000003
3.4400000000000004,0.5400000000000003
3.49,0.5400000000000003
3.540000000000001,0.5400000000000003
3.5900000000000007,0.5400000000000003
3.6400000000000006,0.5400000000000003
3.6900000000000004,0.5400000000000003
3.74,0.5400000000000003
3.790000000000001,0.5400000000000003
3.8400000000000007,0.5400000000000003
3.8900000000000006,0.5400000000000003
3.9400000000000004,0.5400000000000003
3.99,0.5400000000000003
4.040000000000001,0.5400000000000003
9.49,0.5400000000000003
9.540000000000001,0.5400000000000003
9.590000000000002,0.5400000000000003
9.64,0.5400000000000003
9.690000000000001,0.5400000000000003
9.74,0.5400000000000003
9.790000000000001,0.5400000000000003
9.840000000000002,0.5400000000000003
9.89,0.5400000000000003
9.940000000000001,0.5400000000000003
9.99,0.5400000000000003
10.040000000000001,0.5400000000000003
10.090000000000002,0.5400000000000003
10.14,0.5400000000000003
10.190000000000001,0.5400000000000003
10.24,0.5400000000000003
10.290000000000001,0.5400000000000003
10.340000000000002,0.5400000000000003
10.39,0.5400000000000003
10.440000000000001,0.5400000000000003
10.49,0.5400000000000003
10.540000000000001,0.5400000000000003
10.590000000000002,0.5400000000000003
10.64,0.5400000000000003
10.690000000000001,0.5400000000000003
10.74,0.5400000000000003
10.790000000000001,0.5400000000000003
10.840000000000002,0.5400000000000003
10.89,0.5400000000000003
10.940000000000001,0.5400000000000003
10.99,0.5400000000000003
11.040000000000001,0.5400000000000003
11.090000000000002,0.5400000000000003
11.14,0.5400000000000003
11.190000000000001,0.5400000000000003
11.24,0.5400000000000003
11.290000000000001,0.5400000000000003
11.340000000000002,0.5400000000000003
11.39,0.5400000000000003
11.440000000000001,0.5400000000000003
11.49,0.5400000000000003
11.540000000000001,0.5400000000000003
11.590000000000002,0.5400000000000003
11.64,0.5400000000000003
11.690000000000001,0.5400000000000003
11.74,0.5400000000000003
11.790000000000001,0.5400000000000003
11.840000000000002,0.5400000000000003
11.89,0.5400000000000003
11.940000000000001,0.5400000000000003
11.99,0.5400000000000003
12.040000000000001,0.5400000000000003
12.090000000000002,0.5400000000000003
12.14,0.5400000000000003
12.190000000000001,0.5400000000000003
12.24,0.5400000000000003
12.290000000000001,0.5400000000000003
12.340000000000002,0.5400000000000003
12.39,0.5400000000000003
12.440000000000001,0.5400000000000003
12.49,0.5400000000000003
12.540000000000001,0.5400000000000003
12.590000000000002,0.5400000000000003
12.64,0.5400000000000003
12.690000000000001,0.5400000000000003
12.74,0.5400000000000003
12.790000000000001,0.5400000000000003
12.840000000000002,0.5400000000000003
12.89,0.5400000000000003
12.940000000000001,0.5400000000000003
12.99,0.5400000000000003
13.040000000000001,0.5400000000000003
13.090000000000002,0.5400000000000003
13.14,0.5400000000000003
13.190000000000001,0.5400000000000003
13.24,0.5400000000000003
13.290000000000001,0.5400000000000003
13.340000000000002,0.5400000000000003
13.390000000000002,0.5400000000000003
13.44,0.5400000000000003
13.49,0.5400000000000003
13.540000000000001,0.5400000000000003
